"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] AlbumTitleComparatorLevenshteinLowerCase record1Value","[0] AlbumTitleComparatorLevenshteinLowerCase record2Value","[0] AlbumTitleComparatorLevenshteinLowerCase record1PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase record2PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase similarity","[0] AlbumTitleComparatorLevenshteinLowerCase postproccesedSimilarity","[1] AlbumTotalTracksComparatorDeviationSimilarity record1Value","[1] AlbumTotalTracksComparatorDeviationSimilarity record2Value","[1] AlbumTotalTracksComparatorDeviationSimilarity record1PreprocessedValue","[1] AlbumTotalTracksComparatorDeviationSimilarity record2PreprocessedValue","[1] AlbumTotalTracksComparatorDeviationSimilarity similarity","[1] AlbumTotalTracksComparatorDeviationSimilarity postproccesedSimilarity","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record1Value","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record2Value","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity similarity","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record1Value","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record2Value","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity similarity","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity"
"LinearCombinationMatchingRule","WDC_4499","spy_5955","0.25",,"heaven","hemlisar","heaven","hemlisar","0.25","0.25","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2097.0",,"2097.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_31991","spy_17211","0.4285714285714286",,"america","amigo","america","amigo","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","1855.0",,"1855.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_41015","spy_9913","0.5",,"mojo","moda","mojo","moda","0.5","0.5","10.0",,"10.0",,"0.3333333333333333","0.0","10.0",,"10.0",,"0.5","0.0","2696.0",,"2696.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_40228","spy_5834","0.30000000000000004",,"greed","groundwork","greed","groundwork","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","2323.0",,"2323.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_43527","spy_9373","0.5555555555555556",,"tension","testimony","tension","testimony","0.5555555555555556","0.5555555555555556","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2139.0",,"2139.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_13687","spy_645","0.15384615384615385",,"blues","blockpanorama","blues","blockpanorama","0.15384615384615385","0.15384615384615385","9.0",,"9.0",,"0.3","0.0","9.0",,"9.0",,"0.4","0.0","1556.0",,"1556.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_17149","spy_18759","1.375",,"skylines","skechers","skylines","skechers","0.375","0.375","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1377.0",,"1377.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_2774","spy_3033","0.2857142857142857",,"maureen","mahal","maureen","mahal","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2188.0",,"2188.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_41589","spy_19861","0.4",,"levitation","lettetznow","levitation","lettetznow","0.4","0.4","1.0",,"1.0",,"0.041666666666666664","0.0","1.0",,"1.0",,"0.0","0.0","168.0",,"168.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_26032","spy_3523","0.4285714285714286",,"sunday","sunrise","sunday","sunrise","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1804.0",,"1804.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_41249","spy_9785","1.2",,"collection","contrast","collection","contrast","0.19999999999999996","0.19999999999999996","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2159.0",,"2159.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_37436","spy_8983","0.2727272727272727",,"intro","intimamente","intro","intimamente","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2423.0",,"2423.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28322","spy_12533","0.4285714285714286",,"sandman","sanity","sandman","sanity","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","1862.0",,"1862.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_34202","spy_12376","0.375",,"wildlife","windfolk","wildlife","windfolk","0.375","0.375","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1888.0",,"1888.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_27718","spy_16599","0.36363636363636365",,"guamba","guitarrinha","guamba","guitarrinha","0.36363636363636365","0.36363636363636365","10.0",,"10.0",,"0.35","0.0","10.0",,"10.0",,"0.7","0.0","2200.0",,"2200.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_9405","spy_7453","0.25",,"jeopardy","jessico","jeopardy","jessico","0.25","0.25","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2139.0",,"2139.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_15289","spy_14874","0.5833333333333333",,"naturally","naturalmente","naturally","naturalmente","0.5833333333333333","0.5833333333333333","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1910.0",,"1910.0",,"0.09999999999999998","0.0"
"LinearCombinationMatchingRule","WDC_24765","spy_1824","0.4",,"live!","lira","live!","lira","0.4","0.4","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1801.0",,"1801.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25132","spy_19805","0.25",,"manpower","maledivy","manpower","maledivy","0.25","0.25","1.0",,"1.0",,"0.08333333333333333","0.0","1.0",,"1.0",,"0.5","0.0","203.0",,"203.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22889","spy_18392","0.2857142857142857",,"mirrors","midget","mirrors","midget","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","1352.0",,"1352.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28467","spy_15917","0.33333333333333337",,"starsailor","star-crossed","starsailor","star-crossed","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","1719.0",,"1719.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28773","spy_18618","0.375",,"paranoid","paia","paranoid","paia","0.375","0.375","10.0",,"10.0",,"0.3333333333333333","0.0","10.0",,"10.0",,"0.5","0.0","2391.0",,"2391.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_37751","spy_10240","1.3",,"collection","colours","collection","colours","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2188.0",,"2188.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_10545","spy_18710","0.30000000000000004",,"remember","revelation","remember","revelation","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","2257.0",,"2257.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_9776","spy_13854","1.0",,"bad habits","bad habits","bad habits","bad habits","1.0","1.0","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2076.0",,"2076.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35588","spy_17876","0.25",,"party","patience","party","patience","0.25","0.25","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2047.0",,"2047.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_15962","spy_17813","0.19999999999999996",,"hypnotize","hyökyaalto","hypnotize","hyökyaalto","0.19999999999999996","0.19999999999999996","8.0",,"8.0",,"0.4375","0.0","8.0",,"8.0",,"0.9","0.0","1796.0",,"1796.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28217","spy_14974","0.5",,"the best of jon & vangelis","the best of bahagia versi kita","the best of jon & vangelis","the best of bahagia versi kita","0.5","0.5","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","2076.0",,"2076.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_36769","spy_12963","0.2857142857142857",,"cosmos","contrat","cosmos","contrat","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2245.0",,"2245.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_37336","spy_14166","0.4444444444444444",,"lovestore","lorimor","lovestore","lorimor","0.4444444444444444","0.4444444444444444","1.0",,"1.0",,"0.05","0.0","1.0",,"1.0",,"0.09999999999999998","0.0","140.0",,"140.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30926","spy_18412","0.2857142857142857",,"flying","flutter","flying","flutter","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1912.0",,"1912.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_40964","spy_12806","0.25",,"danz","daybreak","danz","daybreak","0.25","0.25","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1844.0",,"1844.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30467","spy_6014","0.9166666666666666",,"storyteller","storytellers","storyteller","storytellers","0.9166666666666666","0.9166666666666666","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2653.0",,"2653.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_1489","spy_17125","0.3846153846153846",,"lonely sounds","love someone","lonely sounds","love someone","0.3846153846153846","0.3846153846153846","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","1932.0",,"1932.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_26580","spy_14556","0.33333333333333337",,"catastrophes","cansao","catastrophes","cansao","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1691.0",,"1691.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_10834","spy_8026","0.5",,"passarim","paris","passarim","paris","0.5","0.5","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","2229.0",,"2229.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38351","spy_14878","1.0",,"tangled up","tangled up","tangled up","tangled up","1.0","1.0","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2091.0",,"2091.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_26989","spy_10497","0.33333333333333337",,"sugar","supernova","sugar","supernova","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.3333333333333333","0.0","10.0",,"10.0",,"0.5","0.0","1868.0",,"1868.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_39441","spy_18774","0.6",,"stronghold","stronger","stronghold","stronger","0.6","0.6","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","2218.0",,"2218.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25415","spy_19228","0.2222222222222222",,"pressure","profeetta","pressure","profeetta","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2621.0",,"2621.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35954","spy_14392","0.25",,"carousel","campfire","carousel","campfire","0.25","0.25","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2100.0",,"2100.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_33740","spy_9431","1.0",,"nacht","nacht","nacht","nacht","1.0","1.0","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1714.0",,"1714.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_4324","spy_7849","0.33333333333333337",,"maniac","ma!!","maniac","ma!!","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2088.0",,"2088.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_26100","spy_10960","0.5",,"souvenir","sour","souvenir","sour","0.5","0.5","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.0","0.0","1877.0",,"1877.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25385","spy_11991","1.4",,"blume","bliss","blume","bliss","0.4","0.4","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1402.0",,"1402.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25148","spy_6447","0.2222222222222222",,"belonging","bendovah","belonging","bendovah","0.2222222222222222","0.2222222222222222","1.0",,"1.0",,"0.08333333333333333","0.0","1.0",,"1.0",,"0.5","0.0","133.0",,"133.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_40443","spy_13754","0.33333333333333337",,"liberator","life","liberator","life","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2130.0",,"2130.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_579","spy_11325","1.4444444444444444",,"hang-ten!","hanımeli","hang-ten!","hanımeli","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1956.0",,"1956.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25148","spy_6445","0.4444444444444444",,"belonging","bewegen","belonging","bewegen","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","1336.0",,"1336.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_37204","spy_3942","1.2857142857142856",,"mariage","madness","mariage","madness","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2660.0",,"2660.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_19759","spy_16260","0.30000000000000004",,"changeover","chasing","changeover","chasing","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2024.0",,"2024.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30001","spy_10512","0.33333333333333337",,"dinner","diabla","dinner","diabla","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","2131.0",,"2131.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6213","spy_18353","0.3846153846153846",,"colours","controversial","colours","controversial","0.3846153846153846","0.3846153846153846","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1660.0",,"1660.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29066","spy_4392","0.6086956521739131",,"the best of the hollies","the best of mads hansen","the best of the hollies","the best of mads hansen","0.6086956521739131","0.6086956521739131","1.0",,"1.0",,"0.027777777777777776","0.0","1.0",,"1.0",,"0.0","0.0","159.0",,"159.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35191","spy_7474","0.4285714285714286",,"murder","mundial","murder","mundial","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.2777777777777778","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2197.0",,"2197.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_41102","spy_5064","0.25",,"exai","extremes","exai","extremes","0.25","0.25","10.0",,"10.0",,"0.29411764705882354","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","2172.0",,"2172.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_37105","spy_2894","0.33333333333333337",,"deform","demais","deform","demais","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1792.0",,"1792.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_98","spy_3012","0.33333333333333337",,"layover","landmines","layover","landmines","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.3125","0.0","10.0",,"10.0",,"0.4","0.0","1919.0",,"1919.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22183","spy_14059","0.33333333333333337",,"dindi","divane","dindi","divane","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2086.0",,"2086.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_26868","spy_1712","0.5714285714285714",,"shadows","shapes","shadows","shapes","0.5714285714285714","0.5714285714285714","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1892.0",,"1892.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44502","spy_2451","0.33333333333333337",,"powertrip","pote","powertrip","pote","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1784.0",,"1784.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14254","spy_6442","0.2857142857142857",,"jackpot","jaguda","jackpot","jaguda","0.2857142857142857","0.2857142857142857","6.0",,"6.0",,"0.16666666666666666","0.0","6.0",,"6.0",,"0.6","0.0","2231.0",,"2231.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_12730","spy_2574","0.2727272727272727",,"chachaguere","chérie","chachaguere","chérie","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","1756.0",,"1756.0",,"0.9","0.0"
"LinearCombinationMatchingRule","WDC_5163","spy_894","0.4",,"maxinquaye","mafana","maxinquaye","mafana","0.4","0.4","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1706.0",,"1706.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11259","spy_3595","1.3",,"television","ters","television","ters","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2721.0",,"2721.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_15259","spy_19900","0.30000000000000004",,"masquerade","mayday","masquerade","mayday","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2176.0",,"2176.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_13778","spy_13615","0.33333333333333337",,"magpie","madam","magpie","madam","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2370.0",,"2370.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35333","spy_16178","0.2857142857142857",,"visiter","villa","visiter","villa","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","1888.0",,"1888.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38580","spy_16525","0.19999999999999996",,"remixed","revolution","remixed","revolution","0.19999999999999996","0.19999999999999996","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","2468.0",,"2468.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_21920","spy_7012","0.2222222222222222",,"anthology","ansia","anthology","ansia","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1966.0",,"1966.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29792","spy_11258","0.33333333333333337",,"clark","closer","clark","closer","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2275.0",,"2275.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_18006","spy_19052","0.4285714285714286",,"spirit","special","spirit","special","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2296.0",,"2296.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44768","spy_14606","0.25",,"farewell","fax","farewell","fax","0.25","0.25","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2021.0",,"2021.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_16298","spy_9664","0.375",,"bakesale","bagus","bakesale","bagus","0.375","0.375","10.0",,"10.0",,"0.3333333333333333","0.0","10.0",,"10.0",,"0.5","0.0","2765.0",,"2765.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_5701","spy_10455","0.3846153846153846",,"i need a doctor (explicit)","i need a thug","i need a doctor (explicit)","i need a thug","0.3846153846153846","0.3846153846153846","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1951.0",,"1951.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_23349","spy_16115","0.375",,"sapphire","sayende","sapphire","sayende","0.375","0.375","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2135.0",,"2135.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_43684","spy_9761","0.4",,"minimalist","miles","minimalist","miles","0.4","0.4","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2014.0",,"2014.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_4227","spy_1473","0.25",,"chole","chamadas","chole","chamadas","0.25","0.25","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1580.0",,"1580.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20419","spy_8762","0.6666666666666667",,"heroes","hero","heroes","hero","0.6666666666666667","0.6666666666666667","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","2033.0",,"2033.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_4227","spy_1470","0.2857142857142857",,"chole","chakras","chole","chakras","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1437.0",,"1437.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_42641","spy_2427","0.33333333333333337",,"darkside","dançarina","darkside","dançarina","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1510.0",,"1510.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_27360","spy_10081","0.33333333333333337",,"homage","honest","homage","honest","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.3333333333333333","0.0","10.0",,"10.0",,"0.5","0.0","2313.0",,"2313.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_43369","spy_13176","0.375",,"serenity","seve","serenity","seve","0.375","0.375","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","2451.0",,"2451.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_4803","spy_13612","0.19999999999999996",,"shosholoza","shtrejt","shosholoza","shtrejt","0.19999999999999996","0.19999999999999996","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2107.0",,"2107.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_16134","spy_16236","0.375",,"more","mosaique","more","mosaique","0.375","0.375","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2446.0",,"2446.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28835","spy_1","0.5",,"runnin","runtuh","runnin","runtuh","0.5","0.5","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2608.0",,"2608.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_43034","spy_3343","0.5454545454545454",,"brænder sol","broken soul","brænder sol","broken soul","0.5454545454545454","0.5454545454545454","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1965.0",,"1965.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_41761","spy_7016","0.4444444444444444",,"serenity","seventeen","serenity","seventeen","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1933.0",,"1933.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_21683","spy_19790","0.4285714285714286",,"sh-boom","shadow","sh-boom","shadow","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1535.0",,"1535.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_16591","spy_19702","1.2222222222222223",,"shine","sherlokki","shine","sherlokki","0.2222222222222222","0.2222222222222222","1.0",,"1.0",,"1.0","1.0","1.0",,"1.0",,"1.0","1.0","236.0",,"236.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20501","spy_12946","0.30000000000000004",,"loneliness","loosescrew","loneliness","loosescrew","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1452.0",,"1452.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22790","spy_17424","0.4444444444444444",,"fragments","frank","fragments","frank","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1828.0",,"1828.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44210","spy_210","1.0",,"change","change","change","change","1.0","1.0","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","2065.0",,"2065.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_42451","spy_6571","0.33333333333333337",,"entangled","enemigos","entangled","enemigos","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2427.0",,"2427.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_21200","spy_15109","0.36363636363636365",,"mellowstyle","melissa","mellowstyle","melissa","0.36363636363636365","0.36363636363636365","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2559.0",,"2559.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38325","spy_14232","0.33333333333333337",,"the best of little anthony & the imperials","the best of shaggy","the best of little anthony & the imperials","the best of shaggy","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","2452.0",,"2452.0",,"0.0","0.0"
