"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] AlbumTitleComparatorLevenshteinLowerCase record1Value","[0] AlbumTitleComparatorLevenshteinLowerCase record2Value","[0] AlbumTitleComparatorLevenshteinLowerCase record1PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase record2PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase similarity","[0] AlbumTitleComparatorLevenshteinLowerCase postproccesedSimilarity"
"LinearCombinationMatchingRule","WDC_7675","MB_64891","0.5555555555555556",,"beautiful","beatitude","beautiful","beatitude","0.5555555555555556","0.5555555555555556"
"LinearCombinationMatchingRule","WDC_25201","MB_43877","0.5",,"the best of nickelback, vol. 1","the best of roy clark","the best of nickelback, vol. 1","the best of roy clark","0.5","0.5"
"LinearCombinationMatchingRule","WDC_30020","MB_19413","0.4444444444444444",,"diffusion","diário","diffusion","diário","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_1894","MB_989","0.5714285714285714",,"bubalu","buffalo","bubalu","buffalo","0.5714285714285714","0.5714285714285714"
"LinearCombinationMatchingRule","WDC_19048","MB_44331","1.0",,"greatest hits","greatest hits","greatest hits","greatest hits","1.0","1.0"
"LinearCombinationMatchingRule","WDC_6749","MB_66692","0.30000000000000004",,"unkind","underrated","unkind","underrated","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_40798","MB_1617","0.2857142857142857",,"barbara","babylon","barbara","babylon","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_38721","MB_17128","0.5555555555555556",,"eyes of a woman","eye of a hurricane","eyes of a woman","eye of a hurricane","0.5555555555555556","0.5555555555555556"
"LinearCombinationMatchingRule","WDC_35069","MB_47822","0.4",,"trixie","transition","trixie","transition","0.4","0.4"
"LinearCombinationMatchingRule","WDC_34160","MB_53418","1.0",,"greatest hits","greatest hits","greatest hits","greatest hits","1.0","1.0"
"LinearCombinationMatchingRule","WDC_17563","MB_13828","0.33333333333333337",,"repleased","rehab","repleased","rehab","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_9331","MB_15184","0.30000000000000004",,"repetition","re-zoom","repetition","re-zoom","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_25008","MB_50811","0.5",,"majozi","mariza","majozi","mariza","0.5","0.5"
"LinearCombinationMatchingRule","WDC_29349","MB_64009","0.4",,"superbuick","summertime","superbuick","summertime","0.4","0.4"
"LinearCombinationMatchingRule","WDC_22298","MB_11605","0.33333333333333337",,"realization","recyclomania","realization","recyclomania","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_37958","MB_53231","0.19999999999999996",,"hits","hippocracy","hits","hippocracy","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_38907","MB_71593","0.2727272727272727",,"birmingham","biographies","birmingham","biographies","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_36798","MB_74041","0.4782608695652174",,"the best of lindisfarne","the best of","the best of lindisfarne","the best of","0.4782608695652174","0.4782608695652174"
"LinearCombinationMatchingRule","WDC_30526","MB_6513","0.2894736842105263",,"best of 2013 lounge and chillout music","best of 2003-2008","best of 2013 lounge and chillout music","best of 2003-2008","0.2894736842105263","0.2894736842105263"
"LinearCombinationMatchingRule","WDC_29466","MB_75020","0.4",,"betty","bed","betty","bed","0.4","0.4"
"LinearCombinationMatchingRule","WDC_22571","MB_58215","0.4358974358974359",,"the best of jan & dean","the best of sequence the sisters of rap","the best of jan & dean","the best of sequence the sisters of rap","0.4358974358974359","0.4358974358974359"
"LinearCombinationMatchingRule","WDC_16088","MB_74625","0.48275862068965514",,"the best of ronnie laws","the best of the kingston trio","the best of ronnie laws","the best of the kingston trio","0.48275862068965514","0.48275862068965514"
"LinearCombinationMatchingRule","WDC_32347","MB_2023","0.33333333333333337",,"arrows","arrasando","arrows","arrasando","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_31936","MB_48243","0.2857142857142857",,"chambao","chorus","chambao","chorus","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_18047","MB_37349","0.375",,"caravana","cabas","caravana","cabas","0.375","0.375"
"LinearCombinationMatchingRule","WDC_9207","MB_70027","0.19999999999999996",,"startracks","stole","startracks","stole","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_39229","MB_67556","0.4444444444444444",,"the very best of cream","the very best of joe brown (50th anniversary)","the very best of cream","the very best of joe brown (50th anniversary)","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_18047","MB_37348","0.375",,"caravana","cabas","caravana","cabas","0.375","0.375"
"LinearCombinationMatchingRule","WDC_4035","MB_21786","0.25",,"windowlicker","wilderness","windowlicker","wilderness","0.25","0.25"
"LinearCombinationMatchingRule","WDC_27803","MB_33999","0.16666666666666663",,"resurrección","relax","resurrección","relax","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","WDC_157","MB_1334","0.4444444444444444",,"fireproof","firewalk","fireproof","firewalk","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_27803","MB_33998","0.16666666666666663",,"resurrección","relax","resurrección","relax","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","WDC_38270","MB_38570","0.3846153846153846",,"live at the fillmore east december 1969","live at the cookery","live at the fillmore east december 1969","live at the cookery","0.3846153846153846","0.3846153846153846"
"LinearCombinationMatchingRule","WDC_13827","MB_28190","0.30000000000000004",,"maxinquaye","massari","maxinquaye","massari","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_28682","MB_57101","0.46875",,"the best of bobby rydell","the best of anselmo ralph (live)","the best of bobby rydell","the best of anselmo ralph (live)","0.46875","0.46875"
"LinearCombinationMatchingRule","WDC_157","MB_1333","0.4444444444444444",,"fireproof","firewalk","fireproof","firewalk","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_35176","MB_32213","0.33333333333333337",,"anti","anhedonia","anti","anhedonia","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_23121","MB_47833","0.6",,"honey","hoary","honey","hoary","0.6","0.6"
"LinearCombinationMatchingRule","WDC_7775","MB_15934","0.2857142857142857",,"waiting","warum","waiting","warum","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_22429","MB_45026","0.3913043478260869",,"the best of buffalo springfield: retrospective","the best of young chet","the best of buffalo springfield: retrospective","the best of young chet","0.3913043478260869","0.3913043478260869"
"LinearCombinationMatchingRule","WDC_1874","MB_10001","0.4",,"masái","magic","masái","magic","0.4","0.4"
"LinearCombinationMatchingRule","WDC_2399","MB_34674","0.2857142857142857",,"reborn","recital","reborn","recital","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_39630","MB_74263","0.5",,"sugar","summer","sugar","summer","0.5","0.5"
"LinearCombinationMatchingRule","WDC_6595","MB_59708","0.5652173913043479",,"make way for the indian","make way for love","make way for the indian","make way for love","0.5652173913043479","0.5652173913043479"
"LinearCombinationMatchingRule","WDC_44172","MB_5520","0.5416666666666667",,"me and my friends (live)","me and my crazy self","me and my friends (live)","me and my crazy self","0.5416666666666667","0.5416666666666667"
"LinearCombinationMatchingRule","WDC_10000","MB_16234","0.5",,"saosin","savoir","saosin","savoir","0.5","0.5"
"LinearCombinationMatchingRule","WDC_6481","MB_47759","0.41666666666666663",,"the best of chubby checker 1959-1963","the best of roger whittaker","the best of chubby checker 1959-1963","the best of roger whittaker","0.41666666666666663","0.41666666666666663"
"LinearCombinationMatchingRule","WDC_20094","MB_64764","0.375",,"leef!","leyendas","leef!","leyendas","0.375","0.375"
"LinearCombinationMatchingRule","WDC_10170","MB_11204","0.16666666666666663",,"babarabatiri","bacilos","babarabatiri","bacilos","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","WDC_17340","MB_41843","0.6296296296296297",,"the best of art tatum","the best of aretha franklin","the best of art tatum","the best of aretha franklin","0.6296296296296297","0.6296296296296297"
"LinearCombinationMatchingRule","WDC_39187","MB_14742","0.6521739130434783",,"the best of beady belle","the best of sade","the best of beady belle","the best of sade","0.6521739130434783","0.6521739130434783"
"LinearCombinationMatchingRule","WDC_33092","MB_39804","0.4285714285714286",,"misterioso","missunderstood","misterioso","missunderstood","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_19539","MB_3443","0.5833333333333333",,"conversation","contribution","conversation","contribution","0.5833333333333333","0.5833333333333333"
"LinearCombinationMatchingRule","WDC_2123","MB_19996","0.3846153846153846",,"teenager","temperamental","teenager","temperamental","0.3846153846153846","0.3846153846153846"
"LinearCombinationMatchingRule","WDC_24539","MB_24874","0.2222222222222222",,"moussolou","morenita","moussolou","morenita","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_24571","MB_33370","0.2857142857142857",,"absurd","abilene","absurd","abilene","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_24326","MB_60110","0.2222222222222222",,"cloudland","classics","cloudland","classics","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_37366","MB_45388","0.7272727272727273",,"daydreamer","daydreamin’","daydreamer","daydreamin’","0.7272727272727273","0.7272727272727273"
"LinearCombinationMatchingRule","WDC_11295","MB_8226","0.33333333333333337",,"showtime!","shazam","showtime!","shazam","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_33574","MB_6688","0.30000000000000004",,"speechless","sparks","speechless","sparks","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_14007","MB_47525","0.33333333333333337",,"solid","something","solid","something","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_43817","MB_76661","1.0",,"greatest hits","greatest hits","greatest hits","greatest hits","1.0","1.0"
"LinearCombinationMatchingRule","WDC_9975","MB_58154","0.5714285714285714",,"chain","charlie","chain","charlie","0.5714285714285714","0.5714285714285714"
"LinearCombinationMatchingRule","WDC_12270","MB_34806","1.0",,"live","live","live","live","1.0","1.0"
"LinearCombinationMatchingRule","WDC_2641","MB_6848","0.2465753424657534",,"the best of the best","the best of westside connection the gangsta | the killa | the dope dealer","the best of the best","the best of westside connection the gangsta | the killa | the dope dealer","0.2465753424657534","0.2465753424657534"
"LinearCombinationMatchingRule","WDC_33963","MB_51125","0.2857142857142857",,"harmony","hagda","harmony","hagda","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_34310","MB_21041","1.0",,"reboot","reboot","reboot","reboot","1.0","1.0"
"LinearCombinationMatchingRule","WDC_41876","MB_17222","0.41666666666666663",,"mountaintops","montevideo","mountaintops","montevideo","0.41666666666666663","0.41666666666666663"
"LinearCombinationMatchingRule","WDC_34310","MB_21042","1.0",,"reboot","reboot","reboot","reboot","1.0","1.0"
"LinearCombinationMatchingRule","WDC_42304","MB_55758","0.18181818181818177",,"remembrance","realization","remembrance","realization","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","WDC_40167","MB_18125","0.25",,"innervisions","insula","innervisions","insula","0.25","0.25"
"LinearCombinationMatchingRule","WDC_43798","MB_4253","0.36363636363636365",,"degenerates","desire","degenerates","desire","0.36363636363636365","0.36363636363636365"
"LinearCombinationMatchingRule","WDC_15916","MB_32579","0.5555555555555556",,"the best of super rare soul","the best of bill haley","the best of super rare soul","the best of bill haley","0.5555555555555556","0.5555555555555556"
"LinearCombinationMatchingRule","WDC_19264","MB_32213","0.2222222222222222",,"anxiety","anhedonia","anxiety","anhedonia","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_28413","MB_41796","0.33333333333333337",,"choosy","christmas","choosy","christmas","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_38516","MB_37618","0.33333333333333337",,"stranded","stornella","stranded","stornella","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_13852","MB_38979","0.2857142857142857",,"venus","vehicle","venus","vehicle","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_36885","MB_31579","0.41463414634146345",,"live in los angeles (live)","live in lockdown (bannerman's 18/08/2020)","live in los angeles (live)","live in lockdown (bannerman's 18/08/2020)","0.41463414634146345","0.41463414634146345"
"LinearCombinationMatchingRule","WDC_4887","MB_23465","0.4",,"waterplane","wanderlust","waterplane","wanderlust","0.4","0.4"
"LinearCombinationMatchingRule","WDC_25637","MB_64879","0.5714285714285714",,"closure","clou","closure","clou","0.5714285714285714","0.5714285714285714"
"LinearCombinationMatchingRule","WDC_21387","MB_76715","0.25",,"mattolaituri","maria","mattolaituri","maria","0.25","0.25"
"LinearCombinationMatchingRule","WDC_25357","MB_37564","0.6666666666666667",,"echoes","echo","echoes","echo","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","WDC_31217","MB_59773","0.6",,"the best of dianne reeves","the best of the trammps","the best of dianne reeves","the best of the trammps","0.6","0.6"
"LinearCombinationMatchingRule","WDC_41215","MB_57106","0.2222222222222222",,"restless","rembetiko","restless","rembetiko","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_31036","MB_69259","0.33333333333333337",,"watch","wasteline","watch","wasteline","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_18613","MB_29579","0.41666666666666663",,"colossus","compositions","colossus","compositions","0.41666666666666663","0.41666666666666663"
"LinearCombinationMatchingRule","WDC_23842","MB_47452","0.4444444444444444",,"angelina","antologia","angelina","antologia","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_10545","MB_50088","0.25",,"remember","revival","remember","revival","0.25","0.25"
"LinearCombinationMatchingRule","WDC_35971","MB_13780","0.2222222222222222",,"orchestra","orkan","orchestra","orkan","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_20578","MB_67775","0.25",,"manifest","magazine","manifest","magazine","0.25","0.25"
"LinearCombinationMatchingRule","WDC_26987","MB_19238","0.33333333333333337",,"unkind","unleashed","unkind","unleashed","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_37493","MB_75645","0.25",,"remembranzas","reality","remembranzas","reality","0.25","0.25"
"LinearCombinationMatchingRule","WDC_41316","MB_64634","0.3913043478260869",,"these arms of mine","the art of being a girl","these arms of mine","the art of being a girl","0.3913043478260869","0.3913043478260869"
"LinearCombinationMatchingRule","WDC_18894","MB_72479","0.33333333333333337",,"christmas","chinatown","christmas","chinatown","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_17089","MB_68268","0.5",,"the collection","the counselor","the collection","the counselor","0.5","0.5"
"LinearCombinationMatchingRule","WDC_35154","MB_33666","0.2727272727272727",,"elliott","electrofixx","elliott","electrofixx","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_10612","MB_2479","0.5",,"core","colors","core","colors","0.5","0.5"
"LinearCombinationMatchingRule","WDC_21672","MB_2755","0.375",,"marliche","magneze","marliche","magneze","0.375","0.375"
"LinearCombinationMatchingRule","WDC_13621","MB_32845","0.52",,"the best of sheena easton","the best of buddy holly","the best of sheena easton","the best of buddy holly","0.52","0.52"
"LinearCombinationMatchingRule","WDC_23357","MB_65491","0.5185185185185186",,"the best of stephanie mills","the best of domingo","the best of stephanie mills","the best of domingo","0.5185185185185186","0.5185185185185186"
"LinearCombinationMatchingRule","WDC_9687","MB_17435","0.11111111111111116",,"i second that emotion/if you can want/going to a go-go (medley/live on the ed sullivan show, march 31, 1968)","i see the moon","i second that emotion/if you can want/going to a go-go (medley/live on the ed sullivan show, march 31, 1968)","i see the moon","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","WDC_11109","MB_74786","0.33333333333333337",,"compositions","contacto","compositions","contacto","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_19603","MB_79132","0.2727272727272727",,"collections","cocker","collections","cocker","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_21595","MB_69523","0.6521739130434783",,"the best of anita baker","the best of najee","the best of anita baker","the best of najee","0.6521739130434783","0.6521739130434783"
"LinearCombinationMatchingRule","WDC_41944","MB_1616","0.4285714285714286",,"mah","machine","mah","machine","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_27675","MB_64076","0.30000000000000004",,"television","terror","television","terror","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_25992","MB_24644","0.17647058823529416",,"telecommunication","tea?","telecommunication","tea?","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","WDC_2094","MB_29116","0.7692307692307692",,"great hits","greatest hits","great hits","greatest hits","0.7692307692307692","0.7692307692307692"
"LinearCombinationMatchingRule","WDC_45153","MB_19723","0.33333333333333337",,"melody","meeuws","melody","meeuws","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_30711","MB_15548","0.30000000000000004",,"loneliness","love","loneliness","love","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_20578","MB_56629","0.375",,"manifest","madhouse","manifest","madhouse","0.375","0.375"
"LinearCombinationMatchingRule","WDC_20806","MB_23104","0.5",,"anthology","anotherclock","anthology","anotherclock","0.5","0.5"
"LinearCombinationMatchingRule","WDC_5131","MB_41923","0.4444444444444444",,"decidí","decadence","decidí","decadence","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_16774","MB_49638","0.2222222222222222",,"shy","shoreline","shy","shoreline","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_11805","MB_61913","0.40740740740740744",,"the best of","the best of the early years","the best of","the best of the early years","0.40740740740740744","0.40740740740740744"
"LinearCombinationMatchingRule","WDC_20294","MB_30851","0.30000000000000004",,"lazarus","labyrintti","lazarus","labyrintti","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_14044","MB_16825","0.33333333333333337",,"clapton","cloudbusting","clapton","cloudbusting","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_28921","MB_2846","0.5862068965517242",,"the best of the kingston trio","the best of don gibson","the best of the kingston trio","the best of don gibson","0.5862068965517242","0.5862068965517242"
"LinearCombinationMatchingRule","WDC_14044","MB_16826","0.33333333333333337",,"clapton","cloudbusting","clapton","cloudbusting","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_19835","MB_73450","0.4666666666666667",,"the best of tevin campbell","the best of barbara dennerlein","the best of tevin campbell","the best of barbara dennerlein","0.4666666666666667","0.4666666666666667"
"LinearCombinationMatchingRule","WDC_15377","MB_27871","0.3902439024390244",,"the best of (explicit)","the best of surface: a nice time 4 lovin'","the best of (explicit)","the best of surface: a nice time 4 lovin'","0.3902439024390244","0.3902439024390244"
"LinearCombinationMatchingRule","WDC_8836","MB_24319","0.2857142857142857",,"runnin'","rush","runnin'","rush","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_1911","MB_4256","0.5",,"devil","desire","devil","desire","0.5","0.5"
"LinearCombinationMatchingRule","WDC_41339","MB_64658","0.34883720930232553",,"live at the belly up","live at the royal opera house covent garden","live at the belly up","live at the royal opera house covent garden","0.34883720930232553","0.34883720930232553"
"LinearCombinationMatchingRule","WDC_35828","MB_41847","0.5925925925925926",,"the best of joe sample","the best of aretha franklin","the best of joe sample","the best of aretha franklin","0.5925925925925926","0.5925925925925926"
"LinearCombinationMatchingRule","WDC_35722","MB_47632","0.30000000000000004",,"relaxation","renegades","relaxation","renegades","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_14581","MB_62782","0.6486486486486487",,"look! it's the moonglows (ep of 1958)","look! it's the moonglows","look! it's the moonglows (ep of 1958)","look! it's the moonglows","0.6486486486486487","0.6486486486486487"
"LinearCombinationMatchingRule","WDC_26982","MB_74466","0.41025641025641024",,"the best of del amitri - hatful of rain","the best of, volumes 1 & 2","the best of del amitri - hatful of rain","the best of, volumes 1 & 2","0.41025641025641024","0.41025641025641024"
"LinearCombinationMatchingRule","WDC_37816","MB_45601","0.33333333333333337",,"absurd","abhay","absurd","abhay","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_19949","MB_9755","0.5",,"albita","alhaja","albita","alhaja","0.5","0.5"
"LinearCombinationMatchingRule","WDC_13621","MB_54879","0.5925925925925926",,"the best of sheena easton","the best of type o negative","the best of sheena easton","the best of type o negative","0.5925925925925926","0.5925925925925926"
"LinearCombinationMatchingRule","WDC_26727","MB_74466","0.38095238095238093",,"the best of smokey robinson & the miracles","the best of, volumes 1 & 2","the best of smokey robinson & the miracles","the best of, volumes 1 & 2","0.38095238095238093","0.38095238095238093"
"LinearCombinationMatchingRule","WDC_9067","MB_65758","0.30000000000000004",,"supremacy","summertime","supremacy","summertime","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_8784","MB_24010","0.33333333333333337",,"the best of bad company live...what you hear is what you get","the best of the skatalites","the best of bad company live...what you hear is what you get","the best of the skatalites","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_11152","MB_64880","0.33333333333333337",,"perlant","perséides","perlant","perséides","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_951","MB_41485","0.5652173913043479",,"floating into the night","flash in the night ep","floating into the night","flash in the night ep","0.5652173913043479","0.5652173913043479"
"LinearCombinationMatchingRule","WDC_26727","MB_43993","0.4285714285714286",,"the best of smokey robinson & the miracles","the best of nellie lutcher","the best of smokey robinson & the miracles","the best of nellie lutcher","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_34949","MB_15488","0.625",,"dreamers","dream","dreamers","dream","0.625","0.625"
"LinearCombinationMatchingRule","WDC_10179","MB_61448","0.25",,"together","tosca","together","tosca","0.25","0.25"
"LinearCombinationMatchingRule","WDC_41944","MB_42137","0.19999999999999996",,"mah","mainstream","mah","mainstream","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_6258","MB_63663","0.18181818181818177",,"strangeland","storybook","strangeland","storybook","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","WDC_45242","MB_37255","0.4285714285714286",,"amen","america","amen","america","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_42159","MB_8607","0.6",,"mala","maría","mala","maría","0.6","0.6"
"LinearCombinationMatchingRule","WDC_23420","MB_3374","0.4",,"back in the game","back in the day: the best of bootsy","back in the game","back in the day: the best of bootsy","0.4","0.4"
"LinearCombinationMatchingRule","WDC_40573","MB_47707","0.6",,"the best of joe pass","the best of ..","the best of joe pass","the best of ..","0.6","0.6"
"LinearCombinationMatchingRule","WDC_12057","MB_20340","0.4444444444444444",,"patience","pastorale","patience","pastorale","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_44318","MB_21070","0.375",,"burnout","buldozér","burnout","buldozér","0.375","0.375"
"LinearCombinationMatchingRule","WDC_14442","MB_24730","0.4285714285714286",,"friends","fr3e","friends","fr3e","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_42256","MB_31250","0.6",,"honey","home","honey","home","0.6","0.6"
"LinearCombinationMatchingRule","WDC_21299","MB_12138","0.33333333333333337",,"behuman","beautiful","behuman","beautiful","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_34097","MB_4461","0.46153846153846156",,"the very best of vol. 2","the very best of dexys midnight runners","the very best of vol. 2","the very best of dexys midnight runners","0.46153846153846156","0.46153846153846156"
"LinearCombinationMatchingRule","WDC_12393","MB_64449","0.5",,"puur","pure","puur","pure","0.5","0.5"
"LinearCombinationMatchingRule","WDC_25132","MB_24058","0.25",,"manpower","mask","manpower","mask","0.25","0.25"
"LinearCombinationMatchingRule","WDC_31919","MB_67735","0.2857142857142857",,"delicious","dechristianize","delicious","dechristianize","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_22374","MB_59485","0.5675675675675675",,"the very best of sting and the police","the very best of george formby","the very best of sting and the police","the very best of george formby","0.5675675675675675","0.5675675675675675"
"LinearCombinationMatchingRule","WDC_5617","MB_43993","0.5769230769230769",,"the best of tevin campbell","the best of nellie lutcher","the best of tevin campbell","the best of nellie lutcher","0.5769230769230769","0.5769230769230769"
"LinearCombinationMatchingRule","WDC_25926","MB_11544","0.375",,"renegade","real+","renegade","real+","0.375","0.375"
"LinearCombinationMatchingRule","WDC_12479","MB_23279","0.375",,"paradise","paalam","paradise","paalam","0.375","0.375"
"LinearCombinationMatchingRule","WDC_17568","MB_75060","0.4444444444444444",,"chameleon","changed","chameleon","changed","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_38654","MB_6067","0.23076923076923073",,"unberechenbar","unconditional","unberechenbar","unconditional","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","WDC_10124","MB_24722","0.33333333333333337",,"scanner","scriptvre","scanner","scriptvre","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_31982","MB_6567","0.30000000000000004",,"vibrations","vingar","vibrations","vingar","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_30243","MB_5276","0.5555555555555556",,"everyday","everytime","everyday","everytime","0.5555555555555556","0.5555555555555556"
"LinearCombinationMatchingRule","WDC_32712","MB_74788","0.2857142857142857",,"lullaby","lup!","lullaby","lup!","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_31982","MB_6566","0.30000000000000004",,"vibrations","vingar","vibrations","vingar","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_33721","MB_21879","0.3448275862068966",,"live at the palladium, new york, 1979 (fm radio broadcast)","live at the house of blues","live at the palladium, new york, 1979 (fm radio broadcast)","live at the house of blues","0.3448275862068966","0.3448275862068966"
"LinearCombinationMatchingRule","WDC_16781","MB_16733","0.46153846153846156",,"retrospective","represent","retrospective","represent","0.46153846153846156","0.46153846153846156"
"LinearCombinationMatchingRule","WDC_11995","MB_68704","0.4666666666666667",,"the best of ub40 volumes 1 & 2","the best of radiorama","the best of ub40 volumes 1 & 2","the best of radiorama","0.4666666666666667","0.4666666666666667"
"LinearCombinationMatchingRule","WDC_45153","MB_28443","0.33333333333333337",,"melody","mesa","melody","mesa","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_1813","MB_16380","0.36111111111111116",,"the best of the count basie big band","the beauty of simplicity","the best of the count basie big band","the beauty of simplicity","0.36111111111111116","0.36111111111111116"
"LinearCombinationMatchingRule","WDC_29428","MB_48484","0.33333333333333337",,"universal","unguarded","universal","unguarded","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_32524","MB_66817","0.5",,"miracle","miserabili","miracle","miserabili","0.5","0.5"
"LinearCombinationMatchingRule","WDC_36181","MB_23344","0.375",,"daybreak","days","daybreak","days","0.375","0.375"
"LinearCombinationMatchingRule","WDC_35459","MB_4418","0.2727272727272727",,"blackstreet","blessings","blackstreet","blessings","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_26472","MB_78516","0.25",,"remember","reboot","remember","reboot","0.25","0.25"
"LinearCombinationMatchingRule","WDC_22405","MB_23234","0.19999999999999996",,"discobitch","diane","discobitch","diane","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_6512","MB_59298","0.19999999999999996",,"two","twinlights","two","twinlights","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_28017","MB_229","0.33333333333333337",,"prayer","presto","prayer","presto","0.33333333333333337","0.33333333333333337"
